test,domain,skill,difficulty,question_text_latex,option_A_latex,option_B_latex,option_C_latex,option_D_latex,correct_answer,correct_answer_spr_latex,step_1,step_2,step_3,step_4,step_5,step_6
Math,Advanced Math,Nonlinear functions,Easy,The function $g$ is defined by $g(x) = \frac{80}{x}$. For which value of $x$ is $g(x)=4$?,$4$,$10$,$20$,$76$,C,,The function is a defined as $g(x) = \frac{80}{x}$. We are given that $g(x) = 4$.,Set the expression for $g(x)$ equal to 4: $\frac{80}{x} = 4$.,"To solve for $x$, multiply both sides of the equation by $x$: $80 = 4x$.","To isolate $x$, divide both sides by 4: $x = \frac{80}{4}$.","Perform the division: $x = 20$. Therefore, the value of $x$ is 20.",
Math,Advanced Math,Nonlinear functions,Easy,A parabola with equation $y = -(x-6)^2+10$ is graphed in the xy-plane. What are the coordinates of its vertex?,"$(-6, 10)$","$(6, 10)$","$(6, -10)$","$(10, 6)$",B,,The equation of a parabola in vertex form is $y = a(x-h)^2 + k$.,"In this standard form, the coordinates of the vertex are given by the point $(h, k)$.",The given equation is $y = -(x-6)^2 + 10$. This can be written as $y = (-1)(x-6)^2 + 10$.,"By comparing the given equation to the vertex form, we can identify the values of $h$ and $k$.","We have $h=6$ and $k=10$. Note that the form has $(x-h)$, so a minus sign in the equation, as in $(x-6)$, corresponds to a positive value for $h$.","Therefore, the coordinates of the vertex are $(6, 10)$."
Math,Advanced Math,Nonlinear functions,Easy,"The graph of $y = (x-1)(x-5)$ in the xy-plane intersects the y-axis at the point $(0, k)$. What is the value of $k$?",$-5$,$-1$,$1$,$5$,D,,"The y-intercept is the point where the graph crosses the y-axis. At this point, the x-coordinate is 0.","To find the y-intercept, we substitute $x=0$ into the given equation.",The equation is $y = (x-1)(x-5)$.,Substitute $x=0$: $y = (0-1)(0-5)$.,Simplify the expression: $y = (-1)(-5) = 5$.,"The point of intersection is $(0, 5)$. Since the point is given as $(0, k)$, the value of $k$ is 5."
Math,Advanced Math,Nonlinear functions,Easy,The table shown includes some values for the function $f$. \\ \begin{tabular}{|c|c|} \hline $x$ & $f(x)$ \\ \hline 0 & 2 \\ \hline 1 & 3 \\ \hline 2 & 10 \\ \hline \end{tabular} \\ Which of the following defines $f$?,$f(x) = x+2$,$f(x) = x^2+2$,$f(x) = 7x-4$,$f(x) = x^3+2$,D,,We need to find a function definition that matches all the input-output pairs in the table.,"Let's test the options with the point $(x=2, f(x)=10)$.\nOption A: $f(2) = 2+2=4 \neq 10$. Incorrect.\nOption B: $f(2) = 2^2+2 = 4+2 = 6 \neq 10$. Incorrect.\nOption C: $f(2) = 7(2)-4 = 14-4=10$. This works.\nOption D: $f(2) = 2^3+2 = 8+2 = 10$. This also works.","Since options C and D work for $x=2$, we test another point, like $(x=1, f(x)=3)$.",Test Option C: $f(1) = 7(1)-4 = 3$. This works.,"Test Option D: $f(1) = 1^3+2 = 1+2 = 3$. This also works. We must test the final point $(x=0, f(x)=2)$.","Test Option C: $f(0) = 7(0)-4 = -4 \neq 2$. Incorrect. Test Option D: $f(0) = 0^3+2 = 2$. Correct. Thus, $f(x)=x^3+2$ is the correct function."
Math,Advanced Math,Nonlinear functions,Easy,The function $f$ is defined by $f(x) = \frac{100}{x^2}$. For which positive value of $x$ is $f(x) = 1$?,$1$,$10$,$50$,$100$,B,,The function is defined as $f(x) = \frac{100}{x^2}$. We are given that $f(x) = 1$.,Set the expression for $f(x)$ equal to 1: $\frac{100}{x^2} = 1$.,"To solve for $x$, multiply both sides of the equation by $x^2$: $100 = 1 \cdot x^2$, or $100 = x^2$.",Take the square root of both sides to find $x$: $x = \pm \sqrt{100}$.,"This gives two possible solutions, $x=10$ and $x=-10$.","The question asks for the positive value of $x$, which is 10."
Math,Advanced Math,Nonlinear functions,Easy,The function $f$ is defined by $f(x) = 3(x-1)^2$. What is the value of $f(6)$?,$30$,$48$,$75$,$147$,C,,The function is defined as $f(x) = 3(x-1)^2$. We need to find the value of $f(6)$.,Substitute $x=6$ into the function: $f(6) = 3(6-1)^2$.,Perform the operation inside the parentheses first: $6-1 = 5$.,The expression becomes $f(6) = 3(5)^2$.,"Next, evaluate the exponent: $5^2 = 25$. The expression becomes $f(6) = 3(25)$.","Finally, perform the multiplication: $3 \times 25 = 75$. Therefore, $f(6) = 75$."
Math,Advanced Math,Nonlinear functions,Easy,The function $f$ is defined by $f(x) = -5x^2 + 100$. What is the value of $f(-2)$?,$20$,$80$,$110$,$120$,B,,The function is defined as $f(x) = -5x^2 + 100$. We need to find the value of $f(-2)$.,Substitute $x=-2$ into the function definition: $f(-2) = -5(-2)^2 + 100$.,"According to the order of operations, evaluate the exponent first: $(-2)^2 = (-2) \times (-2) = 4$.",The expression becomes $f(-2) = -5(4) + 100$.,"Next, perform the multiplication: $-5(4) = -20$. The expression is now $f(-2) = -20 + 100$.","Finally, perform the addition: $-20 + 100 = 80$. Therefore, $f(-2) = 80$."
Math,Advanced Math,Nonlinear functions,Hard,"The function $f$ is defined by $f(x) = 2(x-3)^2 + 5$. The function $g$ is defined by $g(x) = -f(x+c) + d$, where $c$ and $d$ are constants. The vertex of the graph of $y=g(x)$ in the $xy$-plane is at $(-1, 10)$. What is the value of $c+d$?",,,,,19,19,"The vertex form of a quadratic function is $f(x) = a(x-h)^2 + k$, where the vertex is at the point $(h, k)$. For the given function $f(x) = 2(x-3)^2 + 5$, the vertex is at $(3, 5)$.","The function $g(x)$ is a transformation of $f(x)$. The transformation $x \to x+c$ represents a horizontal shift, and multiplying by $-1$ and adding $d$ represents a reflection across the x-axis and a vertical shift.",Substitute the expression for $f$ into the definition of $g$: $g(x) = -f(x+c) + d = -[2((x+c)-3)^2 + 5$ + d$.,Simplify the expression for $g(x)$ to find its vertex form: $g(x) = -2(x+c-3)^2 - 5 + d$. This can be written as $g(x) = -2(x-(3-c))^2 + (d-5)$.,"From the vertex form of $g(x)$, its vertex is at $(3-c, d-5)$. We are given that the vertex of $g(x)$ is $(-1, 10)$.","Equating the coordinates gives a system of two equations: $3-c = -1$ and $d-5 = 10$. Solving these equations yields $c=4$ and $d=15$. Therefore, $c+d = 4+15=19$."
Math,Advanced Math,Nonlinear functions,Hard,"A function is defined by $f(x) = A \cdot b^x$, where $A$ and $b$ are positive constants. The graph of $y=f(x)$ passes through the points $(2, 48)$ and $(4, 768)$. What is the value of $f(-1)$?",,,,,3/4,3/4,"Use the given points to create a system of two equations. For $(2, 48)$, we have $48 = A \cdot b^2$. For $(4, 768)$, we have $768 = A \cdot b^4$.","To solve for $b$, divide the second equation by the first: $\frac{768}{48} = \frac{A \cdot b^4}{A \cdot b^2}$.","Simplify the equation: $16 = b^2$. Since $b$ is a positive constant, we take the positive square root: $b=4$.","Substitute $b=4$ back into the first equation to find $A$: $48 = A \cdot (4)^2$, which gives $48 = 16A$.",Solve for $A$: $A = \frac{48}{16} = 3$. Now we have the complete function definition: $f(x) = 3 \cdot 4^x$.,Calculate $f(-1)$: $f(-1) = 3 \cdot 4^{-1} = 3 \cdot \frac{1}{4} = \frac{3}{4}$.
Math,Advanced Math,Nonlinear functions,Hard,"The function $h(x) = \frac{1}{ax^2 - bx + 8}$ has a maximum value, which occurs at $x=3$. The graph of $y=h(x)$ passes through the point $(1, \frac{1}{4})$. What is the maximum value of $h(x)$?",,,,,5/4,5/4,"The function $h(x)$ will have a maximum value when its denominator, the quadratic function $d(x) = ax^2 - bx + 8$, has a minimum positive value. For a quadratic to have a minimum, the leading coefficient $a$ must be positive.","The minimum of a quadratic occurs at its vertex. The x-coordinate of the vertex of $d(x)$ is given by $x = -\frac{-b}{2a} = \frac{b}{2a}$. We are given that this occurs at $x=3$, so $\frac{b}{2a} = 3$, which implies $b = 6a$.","We are given that the graph passes through $(1, \frac{1}{4})$. Substituting these values into $h(x)$ gives $\frac{1}{4} = \frac{1}{a(1)^2 - b(1) + 8}$. This simplifies to $a - b + 8 = 4$, or $a - b = -4$.","We now have a system of two linear equations: $b = 6a$ and $a - b = -4$. Substitute the first equation into the second: $a - (6a) = -4$, which gives $-5a = -4$, so $a = \frac{4}{5}$.",The minimum value of the denominator $d(x)$ occurs at $x=3$. We can find this minimum value by evaluating $d(3)$. First find $b = 6a = 6(\frac{4}{5})=\frac{24}{5}$. Then $d(3) = a(3)^2 - b(3)+8 = \frac{4}{5}(9) - \frac{24}{5}(3)+8 = \frac{36}{5} - \frac{72}{5} + \frac{40}{5} = \frac{4}{5}$.,"The maximum value of $h(x)$ is the reciprocal of the minimum value of its denominator. So, the maximum value is $\frac{1}{d(3)} = \frac{1}{4/5} = \frac{5}{4}$."
Math,Advanced Math,Nonlinear functions,Hard,"A radioactive substance decays according to the function $A(t) = A_0 e^{-kt}$, where $A_0$ is the initial amount, $t$ is time in years, and $k$ is a positive constant. If the amount of the substance is reduced by 20% in 5 years, which of the following equations represents the value of $k$?",$k = \frac{\ln(0.8)}{5}$,$k = -\frac{\ln(0.2)}{5}$,$k = \frac{\ln(1.25)}{5}$,$k = -\frac{\ln(1.2)}{5}$,C,,"The initial amount is $A_0$. If the substance is reduced by 20%, then 80% of the substance remains. So, after 5 years, the amount remaining is $A(5) = 0.80 \cdot A_0$.",Substitute $t=5$ and $A(5) = 0.8 A_0$ into the given function: $0.8 A_0 = A_0 e^{-k \cdot 5}$.,Divide both sides by $A_0$ to get $0.8 = e^{-5k}$.,"To solve for $k$, take the natural logarithm ($\ln$) of both sides: $\ln(0.8) = \ln(e^{-5k})$.","Using the property $\ln(e^x) = x$, the equation becomes $\ln(0.8) = -5k$.","Isolate $k$: $k = -\frac{\ln(0.8)}{5}$. Using the logarithm property $-\ln(x) = \ln(1/x)$, we can rewrite this as $k = \frac{\ln(1/0.8)}{5} = \frac{\ln(1.25)}{5}$."
Math,Advanced Math,Nonlinear functions,Hard,"The length of a rectangle is 1 cm more than twice its width. The area of the rectangle is 136 square cm. What is the perimeter of the rectangle, in cm?",,,,,50,50,"Let $w$ be the width of the rectangle in cm and $l$ be the length in cm. According to the problem statement, the length is 1 cm more than twice its width, so we can write the equation $l = 2w + 1$.",The area of a rectangle is given by the formula $A = l \cdot w$. We are given that the area is 136 square cm.,Substitute the expression for $l$ from step 1 into the area formula: $136 = (2w+1)w$.,"Expand and rearrange the equation to form a standard quadratic equation: $136 = 2w^2 + w$, which becomes $2w^2 + w - 136 = 0$.","Solve the quadratic equation for $w$ using the quadratic formula, $w = \frac{-b \pm \sqrt{b^2-4ac}}{2a}$: $w = \frac{-1 \pm \sqrt{1^2 - 4(2)(-136)}}{2(2)} = \frac{-1 \pm \sqrt{1 + 1088}}{4} = \frac{-1 \pm \sqrt{1089}}{4}$. The square root of 1089 is 33.","The two possible values for $w$ are $w = \frac{-1+33}{4} = \frac{32}{4}=8$ and $w = \frac{-1-33}{4} = -\frac{34}{4}$. Since width must be a positive value, $w=8$ cm. Now find the length: $l = 2(8)+1=17$ cm. The perimeter is $P = 2(l+w) = 2(17+8) = 2(25) = 50$ cm."
Math,Advanced Math,Nonlinear functions,Hard,"The graph of the function $f(x)=ax^2+bx+c$ is a parabola with vertex at $(3, -8)$. The graph of the function $g(x)=-f(x+2)-5$ is also a parabola. What are the coordinates of the vertex of the graph of $g(x)$?","$(1, -13)$","$(5, 3)$","$(1, 3)$","$(5, -13)$",C,,"The vertex of the parabola for $f(x)$ is given as $(h, k) = (3, -8)$.","The function $g(x)$ is a sequence of transformations applied to $f(x)$. Let's analyze the transformations one by one on the vertex $(h,k)$.","The first transformation is a horizontal shift: $f(x) \to f(x+2)$. This shifts the graph 2 units to the left. The new vertex x-coordinate is $h-2 = 3-2 = 1$. The y-coordinate is unchanged. The intermediate vertex is $(1, -8)$.","The second transformation is a reflection across the x-axis: $f(x+2) \to -f(x+2)$. This reflects the graph across the x-axis, changing the sign of the y-coordinate. The intermediate vertex becomes $(1, -(-8)) = (1, 8)$.",The third transformation is a vertical shift: $-f(x+2) \to -f(x+2)-5$. This shifts the graph 5 units down. The new vertex y-coordinate is $8-5=3$. The x-coordinate is unchanged.,"Combining the transformations, the final vertex of $g(x)$ is $(1, 3)$."
Math,Advanced Math,Nonlinear functions,Hard,The function $p(x) = x^3 - 6x^2 + 11x - 6$ has three distinct real roots. The function $q(x) = p(2x) - 12$. What is the sum of the roots of $q(x)$?,$3$,$6$,$9$,$18$,A,,"For a polynomial of the form $ax^n + bx^{n-1} + ...$, the sum of the roots is given by $-b/a$. For $p(x) = x^3 - 6x^2 + 11x - 6$, the sum of the roots is $-(-6)/1 = 6$.","Let the roots of $p(x)$ be $r_1, r_2, r_3$. We know $r_1+r_2+r_3 = 6$. The roots of $p(x)$ are $1, 2, 3$ since $p(1)=1-6+11-6=0$, $p(2)=8-24+22-6=0$, and $p(3)=27-54+33-6=0$. This confirms the sum is $1+2+3=6$.",The question is about the roots of $q(x)=p(2x)-12$. Let's first analyze the function $p(2x)$. $p(2x) = (2x)^3 - 6(2x)^2 + 11(2x) - 6 = 8x^3 - 24x^2 + 22x - 6$.,Now define $q(x)$. $q(x) = (8x^3 - 24x^2 + 22x - 6) - 12 = 8x^3 - 24x^2 + 22x - 18$.,The function $q(x)$ is a cubic polynomial. The sum of the roots of $q(x)$ is given by the formula $-(\text{coefficient of } x^2) / (\text{coefficient of } x^3)$.,"For $q(x) = 8x^3 - 24x^2 + 22x - 18$, the sum of the roots is $-(-24)/8 = 24/8 = 3$."
Math,Advanced Math,Nonlinear functions,Hard,Let $f(x) = \frac{2x+5}{x-3}$. The function $g(x)$ is the result of translating the graph of $f(x)$ up by 2 units and right by 4 units. What is the $x$-intercept of $g(x)$?,,,,,8,8,A translation down by 3 units and right by 2 units means that $g(x) = f(x-2) - 3$.,"First, find the expression for $f(x-2)$ by substituting $(x-2)$ in for $x$ in the definition of $f(x)$: $f(x-2) = \frac{(x-2)+9}{(x-2)-1} = \frac{x+7}{x-3}$.","Now, subtract 3 to get the expression for $g(x)$: $g(x) = \frac{x+7}{x-3} - 3$.",The $x$-intercept is the value of $x$ for which $g(x)=0$. So we set up the equation: $0 = \frac{x+7}{x-3} - 3$.,Add 3 to both sides: $3 = \frac{x+7}{x-3}$. Multiply both sides by $(x-3)$ to clear the denominator: $3(x-3) = x+7$.,"Solve the resulting linear equation: $3x-9 = x+7$. This simplifies to $2x = 16$, and therefore $x=8$. The x-intercept is 8."
Math,Advanced Math,Nonlinear functions,Hard,"The function $f(x) = a\sqrt{x-h} + k$ passes through the point $(5, 13)$ and has its endpoint at $(1, 3)$. The graph of the function also passes through $(10, y)$. What is the value of $y$?",$7$,$8$,$9$,$10$,18,18,"The endpoint of the graph of $f(x) = a\sqrt{x-h} + k$ is at $(h, k)$. Given the endpoint is $(1, 3)$, we have $h=1$ and $k=3$.",The function can be written as $f(x) = a\sqrt{x-1} + 3$.,"The graph passes through the point $(5, 13)$. Substitute these values into the function to find $a$: $13 = a\sqrt{5-1} + 3$.","Simplify the equation: $13 = a\sqrt{4} + 3$, which becomes $13 = 2a + 3$.","Solve for $a$: $10 = 2a$, so $a=5$. The complete function is $f(x) = 5\sqrt{x-1} + 3$.","To find the value of $y$ when $x=10$, evaluate $f(10)$: $y = f(10) = 5\sqrt{10-1} + 3 = 5\sqrt{9} + 3 = 5(3) + 3 = 15+3=18$."
Math,Advanced Math,Nonlinear functions,Hard,"The function $g(x)=x^2(x-b)$ has a local minimum at the point $(4, -32)$, where $b$ is a constant. What is the value of $b$?",$2$,$4$,$6$,$-4$,C,,"The function is $g(x)=x^2(x-b) = x^3 - bx^2$. To find the location of local extrema, we find the first derivative of the function and set it to zero. This is a standard method taught in pre-calculus for polynomials.",The derivative is $g'(x) = 3x^2 - 2bx$.,Set the derivative to zero to find the x-coordinates of the extrema: $3x^2 - 2bx = 0$. Factor out $x$: $x(3x-2b)=0$.,"The x-coordinates of the extrema are $x=0$ and $3x-2b=0$, which gives $x = \frac{2b}{3}$.","We are told there is a local minimum at $x=4$. Since $x=0$ is one extremum, the other must be at $x=4$. So, we set $\frac{2b}{3} = 4$.","Solving for $b$: $2b=12$, so $b=6$. We can check if the value at this point is indeed -32. $g(4) = 4^2(4-6) = 16(-2) = -32$. This matches the given information. Thus, $b=6$."
Math,Advanced Math,Nonlinear functions,Hard,"The population of a certain species of fish in a lake is modeled by the function $P(t) = \frac{2400}{1+5(0.6)^t}$, where $t$ is the number of years since 2010. According to the model, the population is expected to approach a certain number in the long run. What is this number?",$400$,$480$,$2400$,$12000$,C,,"The problem asks for the population in the long run. This means we need to analyze the behavior of the function $P(t)$ as $t$ becomes very large, i.e., as $t \to \infty$.",The function is $P(t) = \frac{2400}{1+5(0.6)^t}$. The term we need to focus on is $(0.6)^t$.,"Since the base, 0.6, is between 0 and 1, the value of $(0.6)^t$ will decrease as $t$ increases.","As $t \to \infty$, the term $(0.6)^t$ approaches 0.","Therefore, the denominator of the function, $1+5(0.6)^t$, approaches $1+5(0) = 1$.","So, as $t \to \infty$, the function $P(t)$ approaches $\frac{2400}{1} = 2400$. This value is the horizontal asymptote of the graph of $P(t)$ and represents the carrying capacity of the lake for this species."
Math,Advanced Math,Nonlinear functions,Hard,The function $f$ is given by $f(x) = (x+3)^2 - 5$ and the function $g$ is given by $g(x) = \frac{1}{x} + 2$. Which of the following defines the composite function $h(x) = f(g(x))$?,$h(x) = \frac{1}{(x+3)^2 - 5} + 2$,$h(x) = (\frac{1}{x}+5)^2 - 5$,$h(x) = (\frac{1}{x}+2)^2 - 3$,$h(x) = \frac{1}{x^2+6x+4}$,B,,The composite function $h(x) = f(g(x))$ means we need to substitute the entire expression for $g(x)$ into the variable $x$ in the function $f(x)$.,The function $f(x)$ is $(x+3)^2 - 5$. The function $g(x)$ is $\frac{1}{x} + 2$.,Replace $x$ in $f(x)$ with $g(x)$: $h(x) = f(g(x)) = (g(x)+3)^2 - 5$.,Now substitute the expression for $g(x)$: $h(x) = ((\frac{1}{x} + 2) + 3)^2 - 5$.,Simplify the expression inside the parentheses: $h(x) = (\frac{1}{x} + 5)^2 - 5$.,This matches option B. Option A is $g(f(x))$. Option C and D are incorrect manipulations of the composition.
Math,Advanced Math,Nonlinear functions,Hard,The sum of two numbers is 12. The sum of their squares is a minimum. What is the product of the two numbers?,,,,,36,36,"Let the two numbers be $x$ and $y$. We are given that their sum is 12, so $x+y=12$.","We want to minimize the sum of their squares, let's call this sum $S$. So, $S = x^2 + y^2$.","To minimize $S$, we first need to express it as a function of a single variable. From step 1, we can write $y = 12-x$.",Substitute this expression for $y$ into the equation for $S$: $S(x) = x^2 + (12-x)^2$.,"Expand and simplify the function $S(x)$: $S(x) = x^2 + (144 - 24x + x^2) = 2x^2 - 24x + 144$. This is a quadratic function (a parabola opening upwards), so it has a minimum value at its vertex.",The x-coordinate of the vertex is given by $x = -\frac{b}{2a} = -\frac{-24}{2(2)} = \frac{24}{4} = 6$. So one number is $x=6$. The other number is $y = 12-x = 12-6=6$. The product of the two numbers is $x \cdot y = 6 \cdot 6 = 36$.
Math,Advanced Math,Nonlinear functions,Hard,"The value of an investment is modeled by the function $V(t) = P(1 + \frac{r}{n})^{nt}$, where $P$ is the principal amount, $r$ is the annual interest rate, $n$ is the number of times interest is compounded per year, and $t$ is the number of years. An investment of $1,000 is made with an annual interest rate of 8%. If the value of the investment after 5 years is $1,485.95 when compounded quarterly, what would be the approximate value if it were compounded semiannually for the same period?","$1,469.33$","$1,480.24$","$1,482.44$","$1,489.85$",B,,"The problem gives the formula $V(t) = P(1 + \frac{r}{n})^{nt}$ and provides information about two different compounding scenarios. The first scenario (compounded quarterly) seems to be for context only, as all necessary information for the second scenario is provided.","We need to calculate the value for semiannual compounding. Semiannually means the interest is compounded 2 times per year, so $n=2$.","The given values for this calculation are: Principal $P = 1000$, annual interest rate $r = 0.08$, number of compounding periods per year $n = 2$, and number of years $t = 5$.",Substitute these values into the formula: $V(5) = 1000(1 + \frac{0.08}{2})^{2 \cdot 5}$.,Simplify the expression inside the parentheses: $V(5) = 1000(1 + 0.04)^{10} = 1000(1.04)^{10}$.,"Calculate the final value: $V(5) \approx 1000(1.480244)$. So, $V(5) \approx 1480.24$. The value $1,485.95 for quarterly compounding ($n=4$) is given as a distractor. Checking it: $1000(1+0.08/4)^{4*5} = 1000(1.02)^{20} \approx 1485.95$. The logic holds. The correct answer for semiannual compounding is approximately $1,480.24$."
Math,Advanced Math,Nonlinear functions,Hard,The graph of the polynomial function $f(x)=x^4-2x^3-13x^2+14x+24$ has four distinct x-intercepts. Two of these are at $x=-3$ and $x=4$. What is the absolute difference between the other two x-intercepts?,1,2,3,5,C,,"The x-intercepts of a polynomial are its roots. We are given two roots, $x_1 = -3$ and $x_2 = 4$. This means that $(x+3)$ and $(x-4)$ are factors of the polynomial $f(x)$.",We can find the quadratic factor corresponding to these two roots by multiplying them: $(x+3)(x-4) = x^2 - 4x + 3x - 12 = x^2 - x - 12$.,"To find the other two roots, we can divide the original polynomial $f(x)$ by this quadratic factor using polynomial long division.",Dividing $x^4-2x^3-13x^2+14x+24$ by $x^2-x-12$: The first term of the quotient is $x^2$. Multiplying $x^2(x^2-x-12) = x^4-x^3-12x^2$. Subtracting this from $f(x)$ leaves $-x^3-x^2+14x+24$. The next term is $-x$. $-x(x^2-x-12) = -x^3+x^2+12x$. Subtracting gives $-2x^2+2x+24$. The last term is $-2$. $-2(x^2-x-12) = -2x^2+2x+24$. Subtracting gives 0. The other quadratic factor is $x^2-x-2$.,The other two roots are the roots of the equation $x^2-x-2=0$. We can factor this quadratic: $(x-2)(x+1)=0$.,The other two roots are $x_3=2$ and $x_4=-1$. The question asks for the absolute difference between these two roots: $|2 - (-1)| = |3| = 3$.
Math,Advanced Math,Nonlinear functions,Hard,"The function $f$ is defined by $f(x) = \frac{3x-7}{x+c}$, where $c$ is a constant. The graph of $y=f(x)$ has a vertical asymptote at $x=5$ and a horizontal asymptote at $y=k$. What is the value of $c+k$?",,,,,-2,-2,A rational function of the form $f(x) = \frac{ax+b}{dx+e}$ has a vertical asymptote where the denominator is zero.,"The denominator of $f(x)$ is $x+c$. We are given that the vertical asymptote is at $x=5$. So, the denominator must be zero when $x=5$. This gives the equation $5+c=0$, which means $c=-5$.",A rational function where the degree of the numerator and the denominator are the same has a horizontal asymptote at $y = \frac{\text{leading coefficient of numerator}}{\text{leading coefficient of denominator}}$.,"For $f(x) = \frac{3x-7}{x-5}$, the degree of both the numerator and denominator is 1. The leading coefficient of the numerator is 3, and the leading coefficient of the denominator is 1.","The horizontal asymptote is at $y = \frac{3}{1} = 3$. We are given that this is $y=k$, so $k=3$.","The question asks for the value of $c+k$. We found $c=-5$ and $k=3$. Therefore, $c+k = -5+3 = -2$."
Math,Advanced Math,Nonlinear functions,Hard,"The function $h$ is defined by $h(t) = a(t+2)^2 - 5$. If $h(1)=22$, what is the value of $h(a)$?",$20$,-5,3,70,D,,We are given the function $h(t) = a(t+2)^2 - 5$ and the value $h(1)=22$. We can use this information to find the constant $a$.,Substitute $t=1$ and $h(1)=22$ into the function's definition: $22 = a(1+2)^2 - 5$.,Simplify and solve for $a$: $22 = a(3)^2 - 5 \implies 22 = 9a - 5 \implies 27 = 9a \implies a=3$.,"Now that we have the value of $a$, we can write the complete function definition: $h(t) = 3(t+2)^2 - 5$.","The question asks for the value of $h(a)$. Since we found $a=3$, we need to calculate $h(3)$.","Substitute $t=3$ into the function: $h(3) = 3(3+2)^2 - 5 = 3(5)^2 - 5 = 3(25) - 5 = 75 - 5 = 70$. Oh, wait. Let's re-read the options. 70 is there. Let me re-calculate. $h(3) = 3(3+2)^2 - 5 = 3(5)^2 - 5 = 3(25)-5=75-5=70$. Ok, D is 70. Is there another interpretation? $h(a)$ where $a$ is the variable? No, $a$ is a constant. My calculation seems correct. Let me re-check the problem I wrote. What if $h(a)$ means something else? Maybe $h(a)$ from the original form $h(t)=a(t+2)^2-5$? No, that's what I did. Maybe I made a calculation error? $22 = 9a-5$, $27=9a$, $a=3$. Correct. $h(3)=3(3+2)^2-5 = 3(25)-5=75-5=70$. D is correct. Let me make one of the other options correct. What if $h(t)=a(t-2)^2-5$? $h(1)=22 \implies 22=a(1-2)^2-5 = a(-1)^2-5 = a-5 \implies a=27$. Then $h(27)=27(27-2)^2-5=27(25)^2-5$, very large. That's not it. Let's stick with the original problem. The answer is 70. Let's make a new question where the answer is 20. Let's say $h(t)=a(t-1)^2+2$. $h(3)=22 \implies 22=a(3-1)^2+2 \implies 22=a(2)^2+2 \implies 20=4a \implies a=5$. Then what is $h(a)=h(5)$? $h(5)=5(5-1)^2+2 = 5(4)^2+2 = 5(16)+2=82$. Let's try to get A=20. If $h(a)=20$, then $a(a-1)^2+2=20 \implies 5(a-1)^2=18$. A bit complicated. Ok I'll make the calculation simpler in the last step. Q: $h(t) = 3(t+2)^2-5$. What is $h(-1)$? $h(-1)=3(-1+2)^2-5 = 3(1)^2-5 = -2$.  How about: $h(t) = a(t+1)^2+6$. Given $h(2)=33$. Find $h(a)$. $33=a(2+1)^2+6 = 9a+6 \implies 27=9a \implies a=3$. Then $h(a)=h(3)=3(3+1)^2+6 = 3(4^2)+6=3(16)+6=48+6=54$. Let's try to work backwards to get answer 20. Suppose $h(a)=20$. Let $a=3$. So we need $h(3)=20$. $h(t)=k(t-m)^2+n$. $h(3)=k(3-m)^2+n=20$. We also need $h(p)=a=3$ for some $p$. This is getting too convoluted. I'll stick with my original question. It's a solid problem. Maybe there was a mistake in my quick re-check. No, 70 is correct."
Math,Advanced Math,Nonlinear functions,Hard,"If $f(x) = 2x-3$ and $(f \circ g)(x) = 2x^2+4x-1$, what is $g(-2)$?",3,-1,0,1,D,,The composition $(f \circ g)(x)$ is defined as $f(g(x))$.,"We are given the expression for $f(x)$ and $(f \circ g)(x)$. So, $f(g(x)) = 2(g(x)) - 3$.","We are also given that $(f \circ g)(x) = 2x^2+4x-1$. By setting the two expressions for the composition equal, we get $2(g(x)) - 3 = 2x^2+4x-1$.","We need to find $g(-2)$. We can solve for the function $g(x)$ first, or we can substitute $x=-2$ into the equation from step 3.",Method 2 (substituting first): Let $x=-2$. Then $2(g(-2)) - 3 = 2(-2)^2 + 4(-2) - 1$.,"Simplify the right side: $2(g(-2)) - 3 = 2(4) - 8 - 1 = 8 - 8 - 1 = -1$. Now solve for $g(-2)$: $2(g(-2)) = -1+3=2$, so $g(-2) = 1$."
